1702000000,1702000001,0.142857143,"LQGST_TG"
1702000000,1702000002,0.142857143,"LQGST_TG"
1702000000,1702000003,0.142857143,"LQGST_TG"
1702000000,1702000004,0.142857143,"LQGST_TG"
1702000000,1702000005,0.142857143,"LQGST_TG"
1702000000,1702000006,0.142857143,"LQGST_TG"
1702000000,1702000007,0.142857143,"LQGST_TG"
1702000000,1702000008,0.142857143,"LQGST_TG"
1702000000,1702000009,0.142857143,"LQGST_TG"
1702000000,1702000010,0.142857143,"LQGST_TG"
1702000000,1702000011,0.089285714,"LQGST_TG"
1702000000,1702000012,0.089285714,"LQGST_TG"
1702000000,1702000013,0.089285714,"LQGST_TG"
1702000000,1702000014,0.089285714,"LQGST_TG"
1702000000,1702000015,0.089285714,"LQGST_TG"
1702000000,1702000016,0.089285714,"LQGST_TG"
1702000000,1702000017,0.089285714,"LQGST_TG"
1702000000,1702000018,0.089285714,"LQGST_TG"
1702000000,1702000019,0.089285714,"LQGST_TG"
1702000000,1702000020,0.089285714,"LQGST_TG"
1702000000,1702000021,0.089285714,"LQGST_TG"
1702000000,1702000022,0.089285714,"LQGST_TG"
1702000000,1702000023,0.089285714,"LQGST_TG"
1702000000,1702000024,0.089285714,"LQGST_TG"
1702000000,1702000025,0.089285714,"LQGST_TG"
1702000000,1702000026,0.089285714,"LQGST_TG"
1702000000,1702000027,0.068027211,"LQGST_TG"
1702000000,1702000028,0.068027211,"LQGST_TG"
1702000000,1702000029,0.068027211,"LQGST_TG"
1702000000,1702000030,0.068027211,"LQGST_TG"
1702000000,1702000031,0.068027211,"LQGST_TG"
1702000000,1702000032,0.068027211,"LQGST_TG"
1702000000,1702000033,0.068027211,"LQGST_TG"
1702000000,1702000034,0.068027211,"LQGST_TG"
1702000000,1702000035,0.068027211,"LQGST_TG"
1702000000,1702000036,0.068027211,"LQGST_TG"
1702000000,1702000037,0.068027211,"LQGST_TG"
1702000000,1702000038,0.068027211,"LQGST_TG"
1702000000,1702000039,0.068027211,"LQGST_TG"
1702000000,1702000040,0.068027211,"LQGST_TG"
1702000000,1702000041,0.068027211,"LQGST_TG"
1702000000,1702000042,0.068027211,"LQGST_TG"
1702000000,1702000043,0.068027211,"LQGST_TG"
1702000000,1702000044,0.068027211,"LQGST_TG"
1702000000,1702000045,0.068027211,"LQGST_TG"
1702000000,1702000046,0.068027211,"LQGST_TG"
1702000000,1702000047,0.068027211,"LQGST_TG"
1702000000,1702000048,0.10989011,"LQGST_TG"
1702000000,1702000049,0.10989011,"LQGST_TG"
1702000000,1702000050,0.10989011,"LQGST_TG"
1702000000,1702000051,0.10989011,"LQGST_TG"
1702000000,1702000052,0.10989011,"LQGST_TG"
1702000000,1702000053,0.10989011,"LQGST_TG"
1702000000,1702000054,0.10989011,"LQGST_TG"
1702000000,1702000055,0.10989011,"LQGST_TG"
1702000000,1702000056,0.10989011,"LQGST_TG"
1702000000,1702000057,0.10989011,"LQGST_TG"
1702000000,1702000058,0.10989011,"LQGST_TG"
